timestamp_ms,node_id,node_name,latitude,longitude,area,sensor_type,domain,protocol,frequency,status_code,response_time_ms
2025-10-28T23:08:04.360789,3,Node_water_quality_e1ftm,17.401558,78.343594,IIIT Campus,tds,AE-WQ01,MQTT,00:15:00,200,1687
2025-10-28T23:08:05.559602,7,Node_waste_management_5iudo,17.399892,78.384853,Kondapur,tds,AE-WM01,CoAP,00:10:00,200,571
2025-10-28T23:08:05.277696,6,Node_water_quality_za4j5,17.414581,78.364457,Kukatpally,tds,AE-WQ01,MQTT,00:10:00,200,907
2025-10-28T23:08:05.018305,3,Node_water_quality_916z5,17.433345,78.345823,Hitech City,tds,AE-WQ01,CoAP,00:05:00,200,1173
2025-10-28T23:08:05.898314,6,Node_waste_management_8je4o,17.385423,78.37824,Kondapur,tds,AE-WM01,MQTT,00:01:00,200,298
2025-10-28T23:08:05.699072,5,Node_water_quality_sc1vh,17.399414,78.385267,IIIT Campus,tds,AE-WQ01,MQTT,00:05:00,200,499
2025-10-28T23:08:05.722112,5,Node_water_quality_7z5uh,17.402722,78.38609,Hitech City,tds,AE-WQ01,MQTT,00:05:00,200,499
2025-10-28T23:08:05.788166,7,Node_waste_management_lxi3t,17.412325,78.352913,Hitech City,tds,AE-WM01,CoAP,00:15:00,200,460
2025-10-28T23:08:05.437609,3,Node_water_quality_58pnj,17.404966,78.39187,Chandanagar,tds,AE-WQ01,MQTT,00:15:00,200,821
2025-10-28T23:08:05.465951,4,Node_waste_management_50g8y,17.3986,78.387276,Lingampally,tds,AE-WM01,MQTT,00:01:00,200,794
2025-10-28T23:08:05.880816,5,Node_waste_management_zaxf0,17.400366,78.373787,BHEL,tds,AE-WM01,CoAP,00:01:00,200,392
2025-10-28T23:08:06.004307,8,Node_water_quality_inzqa,17.425887,78.376049,Lingampally,tds,AE-WQ01,MQTT,00:01:00,200,271
2025-10-28T23:08:05.469946,4,Node_waste_management_k6fuy,17.441063,78.39328,Kukatpally,tds,AE-WM01,MQTT,00:05:00,200,818
2025-10-28T23:08:05.523287,4,Node_waste_management_lj1e6,17.444567,78.380303,JNTU,tds,AE-WM01,CoAP,00:15:00,200,769
2025-10-28T23:08:05.479303,4,Node_waste_management_bdwmc,17.405052,78.372269,IIIT Campus,tds,AE-WM01,CoAP,00:10:00,200,900
2025-10-28T23:08:05.755467,6,Node_water_quality_zfbtj,17.426692,78.390394,JNTU,tds,AE-WQ01,MQTT,00:15:00,200,854
2025-10-28T23:08:05.821836,7,Node_waste_management_as5ho,17.395466,78.393338,Lingampally,tds,AE-WM01,MQTT,00:05:00,200,817
2025-10-28T23:08:05.783787,5,Node_water_quality_yzcdw,17.432264,78.365481,Kondapur,tds,AE-WQ01,CoAP,00:01:00,200,891
2025-10-28T23:08:05.932254,7,Node_waste_management_prnv9,17.428032,78.34822,Kothaguda,tds,AE-WM01,MQTT,00:05:00,200,840
2025-10-28T23:08:05.895073,5,Node_waste_management_zmj07,17.392284,78.34499,IIIT Campus,tds,AE-WM01,MQTT,00:05:00,200,924
2025-10-28T23:08:05.886374,5,Node_water_quality_mhfxr,17.419448,78.381638,JNTU,tds,AE-WQ01,CoAP,00:10:00,200,1102
2025-10-28T23:08:06.219558,6,Node_water_quality_cu4qs,17.399152,78.375493,Hitech City,tds,AE-WQ01,CoAP,00:05:00,200,806
2025-10-28T23:08:06.132546,5,Node_water_quality_9bzz2,17.414535,78.364964,Kothaguda,tds,AE-WQ01,CoAP,00:01:00,200,903
2025-10-28T23:08:06.270748,4,Node_waste_management_l59zm,17.434132,78.36298,IIIT Campus,tds,AE-WM01,MQTT,00:15:00,200,770
2025-10-28T23:08:06.321157,5,Node_waste_management_1lkav,17.40873,78.381148,Kondapur,tds,AE-WM01,CoAP,00:05:00,200,748
2025-10-28T23:08:05.562535,3,Node_waste_management_r70a9,17.393572,78.344428,Kondapur,tds,AE-WM01,MQTT,00:05:00,200,1512
2025-10-28T23:08:05.669514,5,Node_water_quality_4szmu,17.423097,78.343803,Madhapur,tds,AE-WQ01,MQTT,00:05:00,200,1421
2025-10-28T23:08:06.236602,6,Node_waste_management_f7ryp,17.418386,78.3777,Chandanagar,tds,AE-WM01,CoAP,00:05:00,200,857
2025-10-28T23:08:06.222312,5,Node_water_quality_9ljdj,17.441932,78.351115,Gachibowli,tds,AE-WQ01,MQTT,00:01:00,200,880
2025-10-28T23:08:06.253716,6,Node_waste_management_zju9t,17.4433,78.373414,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,882
2025-10-28T23:08:06.283994,5,Node_waste_management_z7ro2,17.398954,78.345545,Miyapur,tds,AE-WM01,CoAP,00:01:00,200,865
2025-10-28T23:08:06.309723,6,Node_water_quality_apr0d,17.396587,78.34925,Madhapur,tds,AE-WQ01,CoAP,00:05:00,200,854
2025-10-28T23:08:06.467187,6,Node_water_quality_r7nsz,17.438121,78.349823,Gachibowli,tds,AE-WQ01,CoAP,00:10:00,200,720
2025-10-28T23:08:05.822985,5,Node_water_quality_f5h95,17.437977,78.378306,Lingampally,tds,AE-WQ01,MQTT,00:10:00,200,1369
2025-10-28T23:08:06.003206,1,Node_water_quality_90w0f,17.413702,78.382013,Miyapur,tds,AE-WQ01,CoAP,00:15:00,200,1197
2025-10-28T23:08:05.636693,1,Node_water_quality_zfwvz,17.429795,78.366549,JNTU,tds,AE-WQ01,CoAP,00:15:00,200,1568
2025-10-28T23:08:06.385751,5,Node_waste_management_hs2a2,17.413562,78.377621,Hitech City,tds,AE-WM01,CoAP,00:01:00,200,834
2025-10-28T23:08:06.374099,5,Node_water_quality_256rk,17.405848,78.387799,BHEL,tds,AE-WQ01,MQTT,00:01:00,200,862
2025-10-28T23:08:05.952076,1,Node_water_quality_cxsju,17.424261,78.355188,Chandanagar,tds,AE-WQ01,CoAP,00:01:00,200,1285
2025-10-28T23:08:06.465472,6,Node_waste_management_h2u02,17.422016,78.394314,Hitech City,tds,AE-WM01,MQTT,00:01:00,200,787
2025-10-28T23:08:06.564232,6,Node_water_quality_tm7c8,17.415231,78.388205,Gachibowli,tds,AE-WQ01,CoAP,00:01:00,200,699
2025-10-28T23:08:06.625006,6,Node_waste_management_mphpe,17.431772,78.356804,Kothaguda,tds,AE-WM01,MQTT,00:01:00,200,640
2025-10-28T23:08:06.721493,7,Node_waste_management_elvzv,17.39727,78.337511,Miyapur,tds,AE-WM01,CoAP,00:05:00,200,549
2025-10-28T23:08:06.744038,9,Node_waste_management_1hjhp,17.420968,78.393052,JNTU,tds,AE-WM01,MQTT,00:05:00,200,541
2025-10-28T23:08:06.347666,5,Node_water_quality_mwzp4,17.43016,78.342976,Miyapur,tds,AE-WQ01,MQTT,00:01:00,200,940
2025-10-28T23:08:06.628771,8,Node_waste_management_narya,17.387313,78.390809,Kondapur,tds,AE-WM01,CoAP,00:10:00,200,666
2025-10-28T23:08:06.703255,6,Node_waste_management_16ny1,17.408025,78.36452,Madhapur,tds,AE-WM01,MQTT,00:05:00,200,612
2025-10-28T23:08:06.672619,8,Node_waste_management_7ual3,17.43483,78.347844,JNTU,tds,AE-WM01,MQTT,00:10:00,200,655
2025-10-28T23:08:06.705611,6,Node_waste_management_w0ux4,17.400616,78.38812,Hitech City,tds,AE-WM01,CoAP,00:10:00,200,623
2025-10-28T23:08:06.762509,6,Node_water_quality_kd2dr,17.444446,78.369776,Miyapur,tds,AE-WQ01,MQTT,00:05:00,200,571
2025-10-28T23:08:06.131756,4,Node_water_quality_g4vng,17.421712,78.351627,Hitech City,tds,AE-WQ01,MQTT,00:05:00,200,1206
2025-10-28T23:08:06.341622,4,Node_waste_management_3ksew,17.429345,78.371767,Kukatpally,tds,AE-WM01,MQTT,00:01:00,200,1011
2025-10-28T23:08:06.016098,5,Node_water_quality_bf86p,17.426515,78.372546,Madhapur,tds,AE-WQ01,CoAP,00:05:00,200,1351
2025-10-28T23:08:06.250110,3,Node_waste_management_o7bra,17.427845,78.390235,Chandanagar,tds,AE-WM01,MQTT,00:01:00,200,1118
2025-10-28T23:08:06.332232,4,Node_waste_management_1vwp5,17.391497,78.386577,Kothaguda,tds,AE-WM01,CoAP,00:15:00,200,1038
2025-10-28T23:08:06.203518,3,Node_waste_management_gqcm5,17.42598,78.36333,JNTU,tds,AE-WM01,CoAP,00:05:00,200,1176
2025-10-28T23:08:06.474595,4,Node_waste_management_i28wo,17.43553,78.361821,Miyapur,tds,AE-WM01,MQTT,00:15:00,200,906
2025-10-28T23:08:06.255528,4,Node_water_quality_yo1h0,17.413223,78.392991,Miyapur,tds,AE-WQ01,MQTT,00:10:00,200,1125
2025-10-28T23:08:06.701759,4,Node_water_quality_q1fqe,17.400292,78.3788,JNTU,tds,AE-WQ01,MQTT,00:05:00,200,691
2025-10-28T23:08:06.647332,5,Node_water_quality_swzpd,17.424142,78.342943,BHEL,tds,AE-WQ01,CoAP,00:10:00,200,761
2025-10-28T23:08:06.687860,7,Node_waste_management_kqd1w,17.41814,78.368984,Miyapur,tds,AE-WM01,MQTT,00:15:00,200,746
2025-10-28T23:08:06.733136,5,Node_waste_management_h5pj7,17.403783,78.354959,BHEL,tds,AE-WM01,CoAP,00:01:00,200,705
2025-10-28T23:08:06.661969,5,Node_waste_management_j9r42,17.391193,78.34988,Kukatpally,tds,AE-WM01,CoAP,00:05:00,200,783
2025-10-28T23:08:06.852976,5,Node_waste_management_ryls8,17.402205,78.37453,Kondapur,tds,AE-WM01,MQTT,00:01:00,200,613
2025-10-28T23:08:06.817098,4,Node_waste_management_hcggf,17.386539,78.384574,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,666
2025-10-28T23:08:06.978836,7,Node_water_quality_8fl84,17.409392,78.38342,BHEL,tds,AE-WQ01,CoAP,00:01:00,200,505
2025-10-28T23:08:07.384677,7,Node_waste_management_v5noj,17.423273,78.346072,Lingampally,tds,AE-WM01,MQTT,00:05:00,200,134
2025-10-28T23:08:07.470001,6,Node_water_quality_q891t,17.420166,78.341439,Lingampally,tds,AE-WQ01,CoAP,00:10:00,200,142
2025-10-28T23:08:07.474499,7,Node_water_quality_tdwjg,17.388308,78.382877,Kondapur,tds,AE-WQ01,MQTT,00:10:00,200,140
2025-10-28T23:08:07.121449,8,Node_waste_management_i44qk,17.425939,78.389941,Madhapur,tds,AE-WM01,CoAP,00:01:00,200,551
2025-10-28T23:08:07.097021,8,Node_waste_management_gocef,17.439896,78.364969,Chandanagar,tds,AE-WM01,CoAP,00:01:00,200,599
2025-10-28T23:08:07.407869,6,Node_waste_management_x0jw3,17.389292,78.363319,Chandanagar,tds,AE-WM01,CoAP,00:01:00,200,305
2025-10-28T23:08:07.238628,6,Node_water_quality_52ywi,17.42908,78.342133,Lingampally,tds,AE-WQ01,CoAP,00:10:00,200,478
2025-10-28T23:08:07.577820,5,Node_water_quality_lbkij,17.402226,78.376773,Lingampally,tds,AE-WQ01,MQTT,00:15:00,200,230
2025-10-28T23:08:07.470936,6,Node_waste_management_qcvhg,17.387296,78.336065,Kothaguda,tds,AE-WM01,CoAP,00:01:00,200,416
2025-10-28T23:08:07.590626,10,Node_water_quality_8d533,17.416165,78.38793,BHEL,tds,AE-WQ01,CoAP,00:10:00,200,767
2025-10-28T23:08:07.579707,6,Node_water_quality_z52w3,17.435456,78.350745,Gachibowli,tds,AE-WQ01,CoAP,00:15:00,200,910
2025-10-28T23:08:07.763049,8,Node_water_quality_k1jss,17.40853,78.383443,Kondapur,tds,AE-WQ01,MQTT,00:01:00,200,734
2025-10-28T23:08:07.519786,6,Node_water_quality_cr12v,17.421684,78.347799,Kothaguda,tds,AE-WQ01,MQTT,00:01:00,200,1121
2025-10-28T23:08:07.533108,7,Node_waste_management_g69yd,17.397987,78.345669,Madhapur,tds,AE-WM01,CoAP,00:05:00,200,1149
2025-10-28T23:08:07.644480,6,Node_water_quality_vsi0i,17.435226,78.391291,IIIT Campus,tds,AE-WQ01,CoAP,00:10:00,200,1049
2025-10-28T23:08:07.698428,7,Node_waste_management_89zkk,17.43926,78.391531,IIIT Campus,tds,AE-WM01,CoAP,00:05:00,200,996
2025-10-28T23:08:07.575820,6,Node_waste_management_0mmd3,17.402798,78.335467,BHEL,tds,AE-WM01,CoAP,00:01:00,200,1120
2025-10-28T23:08:07.763656,7,Node_waste_management_nrzdt,17.390539,78.388749,IIIT Campus,tds,AE-WM01,CoAP,00:10:00,200,973
2025-10-28T23:08:07.842964,8,Node_water_quality_rqe30,17.41823,78.37711,Chandanagar,tds,AE-WQ01,CoAP,00:15:00,200,911
2025-10-28T23:08:07.715312,7,Node_water_quality_urbkr,17.417394,78.362192,IIIT Campus,tds,AE-WQ01,MQTT,00:15:00,200,1039
2025-10-28T23:08:07.800768,6,Node_water_quality_3zcz3,17.388679,78.357854,Hitech City,tds,AE-WQ01,MQTT,00:05:00,200,955
2025-10-28T23:08:07.858701,7,Node_waste_management_ufkvj,17.389566,78.382479,BHEL,tds,AE-WM01,CoAP,00:01:00,200,916
2025-10-28T23:08:07.853124,7,Node_water_quality_jp37z,17.426644,78.361156,BHEL,tds,AE-WQ01,CoAP,00:15:00,200,923
2025-10-28T23:08:07.797980,9,Node_water_quality_8jqv4,17.409418,78.370247,Madhapur,tds,AE-WQ01,MQTT,00:15:00,200,995
2025-10-28T23:08:07.819330,8,Node_water_quality_gn73q,17.412111,78.354149,Hitech City,tds,AE-WQ01,MQTT,00:05:00,200,974
2025-10-28T23:08:07.685090,7,Node_water_quality_9j1j5,17.433088,78.391212,Gachibowli,tds,AE-WQ01,MQTT,00:01:00,200,1109
2025-10-28T23:08:07.967224,8,Node_waste_management_2slby,17.394568,78.367023,Gachibowli,tds,AE-WM01,CoAP,00:01:00,200,834
2025-10-28T23:08:07.725401,6,Node_waste_management_70p94,17.432064,78.352052,Chandanagar,tds,AE-WM01,CoAP,00:05:00,200,1111
2025-10-28T23:08:07.760284,6,Node_water_quality_l4gqk,17.409545,78.351003,BHEL,tds,AE-WQ01,CoAP,00:15:00,200,1077
2025-10-28T23:08:07.854270,9,Node_water_quality_he20g,17.437304,78.394525,Gachibowli,tds,AE-WQ01,MQTT,00:15:00,200,1001
2025-10-28T23:08:07.965880,6,Node_waste_management_ev9gv,17.439097,78.343342,JNTU,tds,AE-WM01,CoAP,00:15:00,200,911
2025-10-28T23:08:08.073836,8,Node_water_quality_ugfdc,17.394991,78.369235,BHEL,tds,AE-WQ01,CoAP,00:05:00,200,817
2025-10-28T23:08:07.921518,7,Node_waste_management_7x5ep,17.385628,78.369586,JNTU,tds,AE-WM01,MQTT,00:15:00,200,983
2025-10-28T23:08:07.885934,7,Node_water_quality_t1ftn,17.412042,78.3438,Lingampally,tds,AE-WQ01,MQTT,00:15:00,200,1020
2025-10-28T23:08:07.981957,5,Node_water_quality_nje8y,17.393002,78.340362,Madhapur,tds,AE-WQ01,CoAP,00:01:00,200,926
2025-10-28T23:08:07.938321,6,Node_waste_management_zbclo,17.407107,78.347193,Gachibowli,tds,AE-WM01,CoAP,00:15:00,200,1005
2025-10-28T23:08:07.947918,6,Node_water_quality_huqg0,17.38578,78.363489,Kondapur,tds,AE-WQ01,MQTT,00:15:00,200,998
2025-10-28T23:08:08.450048,7,Node_water_quality_ork45,17.399496,78.336762,Miyapur,tds,AE-WQ01,CoAP,00:10:00,200,498
2025-10-28T23:08:08.167734,6,Node_waste_management_delap,17.391706,78.345566,Hitech City,tds,AE-WM01,CoAP,00:05:00,200,806
2025-10-28T23:08:08.013296,6,Node_water_quality_2jz6y,17.394336,78.392252,Kukatpally,tds,AE-WQ01,CoAP,00:15:00,200,967
2025-10-28T23:08:08.105448,9,Node_waste_management_7lvef,17.418254,78.354238,Kothaguda,tds,AE-WM01,MQTT,00:01:00,200,889
2025-10-28T23:08:08.178307,7,Node_water_quality_7uibt,17.403413,78.373891,Madhapur,tds,AE-WQ01,CoAP,00:15:00,200,822
2025-10-28T23:08:08.053931,9,Node_water_quality_0t7m8,17.385218,78.367407,Chandanagar,tds,AE-WQ01,MQTT,00:15:00,200,955
2025-10-28T23:08:08.174529,7,Node_water_quality_r6qfr,17.429409,78.339393,Chandanagar,tds,AE-WQ01,MQTT,00:05:00,200,835
2025-10-28T23:08:07.665704,2,Node_waste_management_rtcrt,17.401712,78.387497,Miyapur,tds,AE-WM01,MQTT,00:01:00,200,1363
2025-10-28T23:08:07.664799,5,Node_waste_management_0utdr,17.443023,78.391292,Miyapur,tds,AE-WM01,MQTT,00:05:00,200,1377
2025-10-28T23:08:07.670991,2,Node_water_quality_s1kfj,17.411931,78.347358,Madhapur,tds,AE-WQ01,CoAP,00:01:00,200,1375
2025-10-28T23:08:08.913999,11,Node_waste_management_pidw3,17.385554,78.359612,Hitech City,tds,AE-WM01,MQTT,00:10:00,200,135
2025-10-28T23:08:07.697634,4,Node_waste_management_92x3x,17.439029,78.363313,Kothaguda,tds,AE-WM01,MQTT,00:05:00,200,1360
2025-10-28T23:08:07.658826,4,Node_water_quality_yjep3,17.412602,78.3792,Kondapur,tds,AE-WQ01,MQTT,00:15:00,200,1403
2025-10-28T23:08:07.776908,6,Node_waste_management_awyyj,17.436731,78.337727,Hitech City,tds,AE-WM01,MQTT,00:15:00,200,1290
2025-10-28T23:08:07.694245,4,Node_water_quality_eql6j,17.436628,78.335237,Kothaguda,tds,AE-WQ01,MQTT,00:15:00,200,1378
2025-10-28T23:08:07.786536,2,Node_water_quality_jyh1h,17.439632,78.359169,Kondapur,tds,AE-WQ01,MQTT,00:10:00,200,1304
2025-10-28T23:08:07.733812,5,Node_waste_management_qppq4,17.403454,78.347663,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,1359
2025-10-28T23:08:07.787972,6,Node_water_quality_bzux9,17.439055,78.379316,Kothaguda,tds,AE-WQ01,CoAP,00:01:00,200,1311
2025-10-28T23:08:08.960180,7,Node_water_quality_d2kiy,17.385397,78.382187,Hitech City,tds,AE-WQ01,MQTT,00:01:00,200,140
2025-10-28T23:08:07.916711,7,Node_water_quality_fxzmo,17.425303,78.363869,Kondapur,tds,AE-WQ01,MQTT,00:01:00,200,1186
2025-10-28T23:08:07.748914,5,Node_water_quality_qj7ck,17.40046,78.384472,Kothaguda,tds,AE-WQ01,CoAP,00:15:00,200,1355
2025-10-28T23:08:07.843858,5,Node_waste_management_3efjl,17.387942,78.350388,JNTU,tds,AE-WM01,MQTT,00:10:00,200,1285
2025-10-28T23:08:07.689157,5,Node_water_quality_g0zy0,17.40499,78.387162,Chandanagar,tds,AE-WQ01,CoAP,00:10:00,200,1449
2025-10-28T23:08:09.008651,9,Node_water_quality_y7463,17.389538,78.385183,Chandanagar,tds,AE-WQ01,CoAP,00:15:00,200,138
2025-10-28T23:08:07.992523,5,Node_water_quality_o7c3y,17.403427,78.393928,Madhapur,tds,AE-WQ01,MQTT,00:01:00,200,1156
2025-10-28T23:08:08.939678,7,Node_water_quality_dd8tv,17.42192,78.362605,Miyapur,tds,AE-WQ01,MQTT,00:05:00,200,267
2025-10-28T23:08:09.083076,8,Node_waste_management_a2pcj,17.426774,78.385481,Miyapur,tds,AE-WM01,MQTT,00:10:00,200,366
2025-10-28T23:08:09.066443,8,Node_water_quality_44unl,17.442589,78.381545,Gachibowli,tds,AE-WQ01,CoAP,00:05:00,200,390
2025-10-28T23:08:09.150825,8,Node_water_quality_8167e,17.440805,78.377479,Miyapur,tds,AE-WQ01,MQTT,00:05:00,200,527
2025-10-28T23:08:09.181670,7,Node_water_quality_p4sem,17.417759,78.390741,Kukatpally,tds,AE-WQ01,MQTT,00:10:00,200,972
2025-10-28T23:08:09.283540,7,Node_waste_management_fb5ot,17.429823,78.340745,IIIT Campus,tds,AE-WM01,CoAP,00:10:00,200,912
2025-10-28T23:08:09.201771,7,Node_waste_management_2o0u2,17.412792,78.374843,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,1022
2025-10-28T23:08:09.275273,9,Node_waste_management_a7qrz,17.437264,78.355474,JNTU,tds,AE-WM01,MQTT,00:15:00,200,976
2025-10-28T23:08:09.200816,7,Node_waste_management_depsg,17.41161,78.361351,IIIT Campus,tds,AE-WM01,MQTT,00:10:00,200,1062
2025-10-28T23:08:09.231918,8,Node_water_quality_8nd8j,17.428626,78.374991,IIIT Campus,tds,AE-WQ01,MQTT,00:01:00,200,1107
2025-10-28T23:08:09.227888,8,Node_waste_management_574c3,17.389042,78.344725,Lingampally,tds,AE-WM01,MQTT,00:05:00,200,1112
2025-10-28T23:08:09.303393,7,Node_water_quality_3blxr,17.438017,78.354974,IIIT Campus,tds,AE-WQ01,MQTT,00:10:00,200,1051
2025-10-28T23:08:09.341888,7,Node_water_quality_gdinf,17.421725,78.372037,Kondapur,tds,AE-WQ01,CoAP,00:10:00,200,1017
2025-10-28T23:08:09.263398,9,Node_water_quality_jwkja,17.397499,78.359637,Kondapur,tds,AE-WQ01,CoAP,00:01:00,200,1098
2025-10-28T23:08:09.224679,8,Node_water_quality_hy413,17.411369,78.389774,Lingampally,tds,AE-WQ01,MQTT,00:05:00,200,1144
2025-10-28T23:08:09.321211,7,Node_waste_management_koch5,17.394572,78.358347,Chandanagar,tds,AE-WM01,MQTT,00:10:00,200,1052
2025-10-28T23:08:09.351492,10,Node_waste_management_hzzvx,17.417919,78.342295,IIIT Campus,tds,AE-WM01,CoAP,00:15:00,200,1029
2025-10-28T23:08:09.254280,10,Node_waste_management_odaab,17.395241,78.352182,Madhapur,tds,AE-WM01,MQTT,00:01:00,200,1140
2025-10-28T23:08:09.251236,8,Node_waste_management_rxt1d,17.395652,78.390731,JNTU,tds,AE-WM01,MQTT,00:05:00,200,1150
2025-10-28T23:08:09.279317,9,Node_water_quality_g6hzz,17.422286,78.388452,BHEL,tds,AE-WQ01,CoAP,00:15:00,200,1123
2025-10-28T23:08:09.285908,8,Node_water_quality_21lu6,17.438329,78.348308,Kondapur,tds,AE-WQ01,MQTT,00:10:00,200,1117
2025-10-28T23:08:09.445242,12,Node_water_quality_qp3mu,17.38574,78.394395,Kondapur,tds,AE-WQ01,MQTT,00:15:00,200,969
2025-10-28T23:08:09.370120,8,Node_waste_management_tsbxj,17.443553,78.358237,Kondapur,tds,AE-WM01,MQTT,00:15:00,200,1045
2025-10-28T23:08:09.352153,7,Node_waste_management_kwb0f,17.421609,78.393141,IIIT Campus,tds,AE-WM01,MQTT,00:05:00,200,1066
2025-10-28T23:08:09.445937,9,Node_waste_management_ajy0p,17.43796,78.382935,BHEL,tds,AE-WM01,CoAP,00:10:00,200,975
2025-10-28T23:08:09.511276,8,Node_waste_management_w4g85,17.427517,78.388889,Lingampally,tds,AE-WM01,MQTT,00:15:00,200,927
2025-10-28T23:08:09.390656,8,Node_water_quality_4ivub,17.42059,78.339831,Kothaguda,tds,AE-WQ01,CoAP,00:05:00,200,1049
2025-10-28T23:08:09.476835,8,Node_waste_management_benm6,17.437578,78.356392,Gachibowli,tds,AE-WM01,CoAP,00:10:00,200,975
2025-10-28T23:08:09.771541,9,Node_waste_management_cn69z,17.387989,78.376013,IIIT Campus,tds,AE-WM01,CoAP,00:10:00,200,683
2025-10-28T23:08:09.478221,10,Node_water_quality_1xfks,17.419174,78.361395,Kukatpally,tds,AE-WQ01,CoAP,00:10:00,200,978
2025-10-28T23:08:09.488994,10,Node_water_quality_5np0a,17.427626,78.365485,JNTU,tds,AE-WQ01,MQTT,00:10:00,200,968
2025-10-28T23:08:09.479549,7,Node_waste_management_wsukk,17.403333,78.374983,JNTU,tds,AE-WM01,CoAP,00:05:00,200,986
2025-10-28T23:08:09.469128,7,Node_waste_management_nf4wr,17.385646,78.364725,Kothaguda,tds,AE-WM01,MQTT,00:01:00,200,1005
2025-10-28T23:08:09.548563,8,Node_water_quality_veciz,17.424683,78.38757,Miyapur,tds,AE-WQ01,MQTT,00:15:00,200,926
2025-10-28T23:08:09.753689,9,Node_waste_management_qu4aj,17.437466,78.343874,Kothaguda,tds,AE-WM01,CoAP,00:10:00,200,721
2025-10-28T23:08:09.489418,6,Node_water_quality_ey4kj,17.417152,78.336739,Hitech City,tds,AE-WQ01,CoAP,00:10:00,200,990
2025-10-28T23:08:10.120578,9,Node_water_quality_lyrtt,17.417283,78.370521,BHEL,tds,AE-WQ01,CoAP,00:05:00,200,366
2025-10-28T23:08:09.392096,5,Node_water_quality_gd4xd,17.438448,78.361318,Lingampally,tds,AE-WQ01,MQTT,00:10:00,200,1148
2025-10-28T23:08:09.443904,3,Node_waste_management_ry1ln,17.388489,78.370192,Kukatpally,tds,AE-WM01,CoAP,00:01:00,200,1100
2025-10-28T23:08:09.410695,3,Node_waste_management_iwwj8,17.439427,78.373577,Kothaguda,tds,AE-WM01,MQTT,00:05:00,200,1145
2025-10-28T23:08:09.467983,5,Node_waste_management_k2kmv,17.429206,78.378101,Lingampally,tds,AE-WM01,CoAP,00:05:00,200,1103
2025-10-28T23:08:09.471506,8,Node_waste_management_yci4h,17.390796,78.367092,Kothaguda,tds,AE-WM01,MQTT,00:15:00,200,1104
2025-10-28T23:08:09.658047,5,Node_water_quality_h2tvt,17.444451,78.351548,Miyapur,tds,AE-WQ01,CoAP,00:10:00,200,980
2025-10-28T23:08:10.518276,8,Node_water_quality_11qzz,17.441968,78.379413,IIIT Campus,tds,AE-WQ01,CoAP,00:01:00,200,126
2025-10-28T23:08:09.491866,6,Node_water_quality_tsin8,17.440484,78.372746,Lingampally,tds,AE-WQ01,CoAP,00:01:00,200,1156
2025-10-28T23:08:09.723508,6,Node_water_quality_ar99d,17.386103,78.360153,Chandanagar,tds,AE-WQ01,MQTT,00:10:00,200,929
2025-10-28T23:08:09.521283,6,Node_water_quality_ujgo5,17.415178,78.390264,JNTU,tds,AE-WQ01,MQTT,00:05:00,200,1148
2025-10-28T23:08:10.542859,8,Node_water_quality_j4a2h,17.406684,78.36454,BHEL,tds,AE-WQ01,CoAP,00:10:00,200,129
2025-10-28T23:08:09.656997,7,Node_waste_management_kpqre,17.401297,78.342726,Miyapur,tds,AE-WM01,MQTT,00:15:00,200,1016
2025-10-28T23:08:09.495149,3,Node_water_quality_eqqls,17.421719,78.385942,JNTU,tds,AE-WQ01,MQTT,00:05:00,200,1206
2025-10-28T23:08:09.492850,7,Node_water_quality_7jzj9,17.415158,78.356576,Lingampally,tds,AE-WQ01,CoAP,00:01:00,200,1226
2025-10-28T23:08:09.488235,6,Node_waste_management_wjh3u,17.409381,78.369232,Miyapur,tds,AE-WM01,CoAP,00:01:00,200,1265
2025-10-28T23:08:09.649636,8,Node_water_quality_n0eet,17.438229,78.376292,BHEL,tds,AE-WQ01,MQTT,00:05:00,200,1111
2025-10-28T23:08:09.669969,6,Node_waste_management_9wa9c,17.410254,78.360672,JNTU,tds,AE-WM01,CoAP,00:01:00,200,1101
2025-10-28T23:08:09.510265,6,Node_water_quality_zi9t2,17.427212,78.352579,IIIT Campus,tds,AE-WQ01,MQTT,00:10:00,200,1264
2025-10-28T23:08:10.650043,10,Node_waste_management_17djh,17.416385,78.356857,Lingampally,tds,AE-WM01,CoAP,00:05:00,200,322
2025-10-28T23:08:10.655469,8,Node_waste_management_c520f,17.415205,78.394894,Lingampally,tds,AE-WM01,MQTT,00:15:00,200,375
2025-10-28T23:08:10.680136,9,Node_waste_management_tvda0,17.404391,78.385375,Hitech City,tds,AE-WM01,MQTT,00:15:00,200,767
2025-10-28T23:08:10.685237,8,Node_waste_management_ooy9d,17.38651,78.392704,Hitech City,tds,AE-WM01,CoAP,00:15:00,200,880
2025-10-28T23:08:10.830899,10,Node_waste_management_zp70c,17.39358,78.354839,Chandanagar,tds,AE-WM01,CoAP,00:15:00,200,950
2025-10-28T23:08:10.760134,8,Node_water_quality_x2xgt,17.436998,78.358517,Hitech City,tds,AE-WQ01,CoAP,00:05:00,200,1047
