timestamp_ms,node_id,node_name,temperature,status_code,response_time_ms,success
2025-10-28T23:33:45.979192,8335,Node_water_quality_94459,20.37,0,364449.26,False
2025-10-28T23:35:46.218563,8048,Node_water_quality_yjep3,33.18,0,122159.04,False
2025-10-28T23:35:46.219008,8224,Node_waste_management_8scoa,30.22,0,122149.92,False
2025-10-28T23:35:46.224611,8653,Node_water_quality_t8bgp,34.63,0,122070.94,False
2025-10-28T23:35:46.225804,7942,Node_water_quality_916z5,26.7,0,121969.53,False
2025-10-28T23:35:46.416980,7608,Node_water_quality_p69yb,32.29,503,120137.53,False
2025-10-28T23:35:46.482312,8539,Node_waste_management_zeqrz,30.15,503,120108.55,False
2025-10-28T23:35:46.484393,8148,Node_water_quality_u7ml1,25.48,503,120123.86,False
2025-10-28T23:35:46.486364,8474,Node_water_quality_ayyw3,29.41,503,120112.13,False
2025-10-28T23:35:46.492475,8045,Node_waste_management_2slby,28.71,503,120153.61,False
2025-10-28T23:35:46.495303,8186,Node_waste_management_2asq5,25.18,200,119958.94,True
2025-10-28T23:35:46.496070,8055,Node_waste_management_7x5ep,26.63,200,120037.59,True
2025-10-28T23:35:46.496495,7943,Node_water_quality_za4j5,23.95,200,120034.13,True
2025-10-28T23:35:46.496768,8349,Node_water_quality_19oxr,25.4,200,119950.76,True
2025-10-28T23:35:46.497055,8197,Node_waste_management_y65qp,20.95,200,120080.02,True
2025-10-28T23:36:46.422847,7455,Node_waste_management_qsbuf,23.82,0,59354.32,False
2025-10-28T23:36:46.424670,8497,Node_water_quality_y74jh,26.49,0,59356.55,False
2025-10-28T23:36:46.425496,7875,Node_water_quality_xy5hg,33.18,0,59472.98,False
2025-10-28T23:36:46.510019,8599,Node_waste_management_zi5la,32.97,0,180201.29,False
2025-10-28T23:36:46.510354,8206,Node_waste_management_t5pk5,31.29,0,180184.12,False
2025-10-28T23:36:46.510638,8506,Node_water_quality_5wl3v,26.26,0,180172.18,False
2025-10-28T23:36:46.511832,7493,Node_water_quality_76h1d,28.64,0,180096.46,False
2025-10-28T23:36:46.512118,8602,Node_waste_management_rlbsc,21.27,0,180094.64,False
2025-10-28T23:36:46.519259,7804,Node_waste_management_ra6j8,33.12,0,180092.1,False
2025-10-28T23:36:46.521187,7840,Node_water_quality_0kmdb,23.76,0,180048.01,False
2025-10-28T23:36:46.521815,8481,Node_waste_management_uqpeu,30.34,0,180024.19,False
2025-10-28T23:36:46.522337,8251,Node_water_quality_wf4pc,31.47,0,180012.92,False
2025-10-28T23:36:46.522621,8227,Node_water_quality_zocel,26.8,0,179993.22,False
2025-10-28T23:36:46.523041,7431,Node_waste_management_i9vjy,27.11,0,179982.91,False
2025-10-28T23:36:46.527390,7544,Node_waste_management_4k9kh,25.18,0,59556.28,False
2025-10-28T23:36:46.716627,8424,Node_water_quality_qsuy9,26.23,200,60133.3,True
2025-10-28T23:38:46.767319,7791,Node_waste_management_atitk,34.38,0,180194.7,False
2025-10-28T23:38:46.774347,7391,Node_waste_management_5jiev,31.94,0,180132.79,False
2025-10-28T23:38:46.776976,7655,Node_waste_management_t82ou,33.28,0,180049.04,False
2025-10-28T23:38:46.777829,7536,Node_waste_management_0p0pv,31.15,0,180013.43,False
2025-10-28T23:38:46.779655,7656,Node_water_quality_ty8yy,31.17,0,179973.62,False
2025-10-28T23:38:46.780223,8170,Node_waste_management_xvrty,24.04,0,179940.22,False
2025-10-28T23:38:46.780760,7578,Node_waste_management_tw3q8,25.57,0,179933.23,False
2025-10-28T23:38:46.780930,7644,Node_water_quality_zul2g,25.87,0,179904.48,False
2025-10-28T23:38:46.781193,8398,Node_water_quality_dzbo8,28.04,0,179880.91,False
2025-10-28T23:38:46.781446,7785,Node_waste_management_b2hy3,24.48,0,179857.48,False
2025-10-28T23:38:46.782098,7814,Node_water_quality_azofs,32.68,0,179830.59,False
2025-10-28T23:38:46.782371,8323,Node_waste_management_6sn7m,23.63,0,179821.19,False
2025-10-28T23:38:47.865975,8530,Node_waste_management_vxfmp,26.04,200,121069.03,True
2025-10-28T23:40:48.109951,7388,Node_waste_management_wy8v3,27.39,0,241291.04,False
2025-10-28T23:40:48.111392,8130,Node_waste_management_c520f,34.63,0,241243.34,False
2025-10-28T23:40:48.111731,7807,Node_waste_management_lxl6q,26.03,0,241235.22,False
2025-10-28T23:40:48.112294,8615,Node_waste_management_fnzjm,33.48,0,241225.25,False
2025-10-28T23:40:48.112557,8218,Node_water_quality_dtdln,26.57,0,241178.13,False
2025-10-28T23:40:48.113263,8340,Node_water_quality_xp92x,24.73,0,241152.06,False
2025-10-28T23:40:48.113501,7518,Node_waste_management_5ralo,23.05,0,241129.39,False
2025-10-28T23:40:48.114870,8064,Node_waste_management_awyyj,32.21,0,241114.72,False
2025-10-28T23:40:48.115155,7972,Node_water_quality_cxsju,33.93,0,241106.73,False
2025-10-28T23:40:48.115818,8597,Node_water_quality_jspzr,27.57,0,241083.62,False
2025-10-28T23:40:48.117475,8522,Node_waste_management_n43m4,26.25,0,241015.5,False
2025-10-28T23:40:48.119133,7945,Node_waste_management_rd0uu,32.36,0,120961.25,False
2025-10-28T23:40:48.119449,8121,Node_water_quality_n0eet,30.63,0,120917.34,False
2025-10-28T23:40:49.603185,7450,Node_waste_management_k2bl6,24.64,200,1072.67,True
2025-10-28T23:40:49.603657,7531,Node_waste_management_tqqe5,30.24,200,1074.33,True
2025-10-28T23:42:49.471666,7960,Node_waste_management_zaxf0,32.68,0,120759.55,False
2025-10-28T23:42:49.472887,7498,Node_waste_management_2bku0,26.38,0,120993.06,False
2025-10-28T23:42:49.475798,7896,Node_water_quality_0jche,30.86,0,120975.08,False
2025-10-28T23:42:49.476265,8539,Node_waste_management_zeqrz,33.6,0,120969.43,False
2025-10-28T23:42:49.481997,8073,Node_water_quality_y7463,31.64,0,120897.69,False
2025-10-28T23:42:49.487949,7596,Node_waste_management_iid2r,26.23,0,120819.32,False
2025-10-28T23:42:49.488578,8562,Node_water_quality_o77ne,23.7,0,120796.33,False
2025-10-28T23:42:49.490190,7814,Node_water_quality_azofs,33.36,0,120778.81,False
2025-10-28T23:44:53.061388,7484,Node_waste_management_mp78p,29.09,503,123178.76,False
2025-10-28T23:44:53.963836,8572,Node_water_quality_g89df,26.26,503,124186.14,False
2025-10-28T23:44:54.173640,8484,Node_waste_management_5p0do,25.37,503,124330.95,False
2025-10-28T23:44:55.389986,7491,Node_waste_management_m4l2p,27.64,503,125573.61,False
2025-10-28T23:44:57.396344,8437,Node_water_quality_qi5gk,20.44,0,3559.23,False
2025-10-28T23:44:57.478406,8228,Node_waste_management_st5gk,21.53,0,2521.77,False
2025-10-28T23:44:57.619731,7572,Node_waste_management_t8b4g,30.13,0,46.03,False
2025-10-28T23:44:58.546095,8602,Node_waste_management_rlbsc,27.93,503,128689.45,False
2025-10-28T23:45:41.945860,8541,Node_waste_management_23h8q,33.2,200,172012.45,True
2025-10-28T23:45:42.083785,7508,Node_waste_management_gmerh,20.92,200,172019.56,True
2025-10-28T23:45:42.098003,7928,Node_water_quality_zer10,20.06,200,172022.0,True
2025-10-28T23:46:50.923941,8034,Node_waste_management_70p94,24.06,0,111230.59,False
2025-10-28T23:46:50.926025,7469,Node_water_quality_d1ewn,34.39,0,113015.47,False
2025-10-28T23:46:52.217927,7967,Node_water_quality_mhfxr,30.74,0,70272.79,False
2025-10-28T23:46:52.219964,7781,Node_water_quality_a0fqk,20.33,0,70444.56,False
2025-10-28T23:46:52.220287,8127,Node_water_quality_11qzz,23.29,0,71028.89,False
2025-10-28T23:46:52.221562,7643,Node_waste_management_7dstq,22.21,0,70567.65,False
2025-10-28T23:46:52.226275,7635,Node_waste_management_v175b,32.19,0,70691.91,False
2025-10-28T23:46:52.230396,7433,Node_waste_management_wcrgo,34.9,0,117469.53,False
2025-10-28T23:46:52.230751,7764,Node_waste_management_3lwiu,32.28,0,113200.89,False
2025-10-28T23:46:52.230950,7521,Node_waste_management_55a46,28.85,0,242349.5,False
2025-10-28T23:46:52.231428,8388,Node_waste_management_74xu3,31.46,0,242336.02,False
2025-10-28T23:46:52.231575,8519,Node_waste_management_autfv,22.69,0,69760.78,False
2025-10-28T23:46:52.233354,8223,Node_water_quality_synld,31.1,0,242162.56,False
2025-10-28T23:47:03.992823,8047,Node_waste_management_ev9gv,29.02,200,12745.12,True
2025-10-28T23:48:52.412363,7929,Node_waste_management_ox95y,27.62,503,121059.16,False
2025-10-28T23:48:52.538791,8412,Node_waste_management_j2pje,31.15,0,119726.6,False
2025-10-28T23:48:52.547153,7808,Node_waste_management_7yjsz,20.77,0,108204.56,False
2025-10-28T23:48:52.553459,7787,Node_waste_management_r1q0v,26.64,0,120009.47,False
2025-10-28T23:48:52.554512,8080,Node_waste_management_a7qrz,26.79,0,119834.18,False
2025-10-28T23:48:52.555935,8425,Node_water_quality_y471p,30.78,0,119758.46,False
2025-10-28T23:48:52.557554,8545,Node_water_quality_cizr2,24.08,0,119746.19,False
2025-10-28T23:48:52.559253,7609,Node_water_quality_hvhsn,33.2,0,120019.23,False
2025-10-28T23:48:52.561754,7897,Node_water_quality_6gweq,21.38,0,119920.93,False
2025-10-28T23:48:52.563808,7631,Node_water_quality_aa8i2,22.54,0,119893.04,False
2025-10-28T23:48:52.633907,7474,Node_waste_management_byfhx,30.7,200,116.73,True
2025-10-28T23:48:52.641526,8377,Node_waste_management_elf57,27.12,200,108748.73,True
2025-10-28T23:48:52.646580,7739,Node_water_quality_em5ym,29.12,200,148.96,True
2025-10-28T23:48:52.647685,7978,Node_waste_management_1lkav,21.28,200,108664.88,True
2025-10-28T23:48:52.664536,8117,Node_waste_management_wjh3u,25.71,200,108873.86,True
2025-10-28T23:48:52.945357,8593,Node_waste_management_b45k3,27.79,200,54.97,True
2025-10-28T23:48:52.967513,8249,Node_waste_management_if57y,30.03,200,107.19,True
2025-10-28T23:48:52.968226,7785,Node_waste_management_b2hy3,24.59,200,113.0,True
2025-10-28T23:48:52.981292,7661,Node_waste_management_24m0g,34.98,200,69.77,True
2025-10-28T23:50:53.786905,7519,Node_waste_management_93otk,22.79,503,120837.85,False
2025-10-28T23:50:59.116843,8256,Node_water_quality_j2k2r,31.7,503,126146.24,False
2025-10-28T23:52:54.116978,8582,Node_waste_management_r2d1f,29.05,503,240968.23,False
2025-10-28T23:52:54.124867,7901,Node_waste_management_77xx5,22.78,503,241126.54,False
2025-10-28T23:52:54.128499,7635,Node_waste_management_v175b,27.76,503,241002.78,False
2025-10-28T23:52:54.130406,8378,Node_waste_management_ewldt,27.42,503,240974.4,False
2025-10-28T23:52:54.131503,8316,Node_waste_management_mdpoj,32.94,503,241023.71,False
2025-10-28T23:52:54.134187,8111,Node_waste_management_k2kmv,31.3,503,241001.83,False
2025-10-28T23:52:59.416100,8493,Node_waste_management_nw1jy,20.27,503,246427.77,False
2025-10-28T23:52:59.448583,8428,Node_waste_management_3u3io,26.19,503,246452.38,False
2025-10-28T23:53:02.395843,8676,Node_waste_management_y3o9m,29.09,503,120339.23,False
2025-10-28T23:53:03.729465,8336,Node_water_quality_s9uyr,22.84,503,120273.86,False
2025-10-28T23:53:05.062144,7502,Node_waste_management_6z412,25.32,503,120139.34,False
2025-10-28T23:53:08.062934,8661,Node_water_quality_1r4hq,25.81,503,120335.37,False
2025-10-28T23:53:10.729620,8084,Node_water_quality_gd4xd,29.6,503,120210.95,False
2025-10-28T23:53:12.062015,7649,Node_water_quality_fubro,21.9,503,120113.15,False
2025-10-28T23:53:13.395505,8119,Node_water_quality_ujgo5,32.16,503,120078.69,False
2025-10-28T23:53:16.394201,7416,Node_water_quality_zp5u3,25.09,503,120270.53,False
2025-10-28T23:53:17.727509,7521,Node_waste_management_55a46,30.18,503,120179.18,False
2025-10-28T23:53:20.395682,7642,Node_waste_management_r2vo3,27.03,503,120058.02,False
2025-10-28T23:53:23.395043,7510,Node_water_quality_j823g,22.28,503,120251.42,False
2025-10-28T23:53:24.730597,7846,Node_waste_management_5ffnw,20.84,503,120207.41,False
2025-10-28T23:53:27.393023,7646,Node_water_quality_2aluy,24.46,503,120104.01,False
2025-10-28T23:53:28.726566,8665,Node_water_quality_us2c9,22.72,503,120065.05,False
2025-10-28T23:54:54.459240,7980,Node_waste_management_z7ro2,23.76,503,361334.33,False
2025-10-28T23:54:54.470104,8652,Node_water_quality_dg3y1,29.58,503,361339.23,False
2025-10-28T23:54:54.471283,7983,Node_water_quality_bf86p,25.21,503,361396.14,False
2025-10-28T23:54:54.472138,7577,Node_waste_management_891g5,33.6,503,361422.95,False
2025-10-28T23:54:54.481788,8370,Node_water_quality_k8hkq,30.01,503,361350.26,False
2025-10-28T23:54:54.484770,8569,Node_water_quality_mn5yi,31.14,503,361408.53,False
2025-10-28T23:54:59.762152,8603,Node_water_quality_2f49b,30.62,503,366460.5,False
2025-10-28T23:54:59.781931,7890,Node_water_quality_qfv1v,25.21,200,119968.66,True
